state_id,state_string,block_name
333,"Block{minecraft:birch_leaves}[distance=7,persistent=true,waterlogged=false]",minecraft:birch_leaves
334,"Block{minecraft:birch_leaves}[distance=7,persistent=false,waterlogged=true]",minecraft:birch_leaves
335,"Block{minecraft:birch_leaves}[distance=7,persistent=false,waterlogged=false]",minecraft:birch_leaves
336,"Block{minecraft:jungle_leaves}[distance=1,persistent=true,waterlogged=true]",minecraft:jungle_leaves
337,"Block{minecraft:jungle_leaves}[distance=1,persistent=true,waterlogged=false]",minecraft:jungle_leaves
338,"Block{minecraft:jungle_leaves}[distance=1,persistent=false,waterlogged=true]",minecraft:jungle_leaves
339,"Block{minecraft:jungle_leaves}[distance=1,persistent=false,waterlogged=false]",minecraft:jungle_leaves
340,"Block{minecraft:jungle_leaves}[distance=2,persistent=true,waterlogged=true]",minecraft:jungle_leaves
341,"Block{minecraft:jungle_leaves}[distance=2,persistent=true,waterlogged=false]",minecraft:jungle_leaves
342,"Block{minecraft:jungle_leaves}[distance=2,persistent=false,waterlogged=true]",minecraft:jungle_leaves
343,"Block{minecraft:jungle_leaves}[distance=2,persistent=false,waterlogged=false]",minecraft:jungle_leaves
344,"Block{minecraft:jungle_leaves}[distance=3,persistent=true,waterlogged=true]",minecraft:jungle_leaves
345,"Block{minecraft:jungle_leaves}[distance=3,persistent=true,waterlogged=false]",minecraft:jungle_leaves
346,"Block{minecraft:jungle_leaves}[distance=3,persistent=false,waterlogged=true]",minecraft:jungle_leaves
347,"Block{minecraft:jungle_leaves}[distance=3,persistent=false,waterlogged=false]",minecraft:jungle_leaves
348,"Block{minecraft:jungle_leaves}[distance=4,persistent=true,waterlogged=true]",minecraft:jungle_leaves
349,"Block{minecraft:jungle_leaves}[distance=4,persistent=true,waterlogged=false]",minecraft:jungle_leaves
350,"Block{minecraft:jungle_leaves}[distance=4,persistent=false,waterlogged=true]",minecraft:jungle_leaves
351,"Block{minecraft:jungle_leaves}[distance=4,persistent=false,waterlogged=false]",minecraft:jungle_leaves
352,"Block{minecraft:jungle_leaves}[distance=5,persistent=true,waterlogged=true]",minecraft:jungle_leaves
353,"Block{minecraft:jungle_leaves}[distance=5,persistent=true,waterlogged=false]",minecraft:jungle_leaves
354,"Block{minecraft:jungle_leaves}[distance=5,persistent=false,waterlogged=true]",minecraft:jungle_leaves
355,"Block{minecraft:jungle_leaves}[distance=5,persistent=false,waterlogged=false]",minecraft:jungle_leaves
356,"Block{minecraft:jungle_leaves}[distance=6,persistent=true,waterlogged=true]",minecraft:jungle_leaves
357,"Block{minecraft:jungle_leaves}[distance=6,persistent=true,waterlogged=false]",minecraft:jungle_leaves
358,"Block{minecraft:jungle_leaves}[distance=6,persistent=false,waterlogged=true]",minecraft:jungle_leaves
359,"Block{minecraft:jungle_leaves}[distance=6,persistent=false,waterlogged=false]",minecraft:jungle_leaves
360,"Block{minecraft:jungle_leaves}[distance=7,persistent=true,waterlogged=true]",minecraft:jungle_leaves
361,"Block{minecraft:jungle_leaves}[distance=7,persistent=true,waterlogged=false]",minecraft:jungle_leaves
362,"Block{minecraft:jungle_leaves}[distance=7,persistent=false,waterlogged=true]",minecraft:jungle_leaves
363,"Block{minecraft:jungle_leaves}[distance=7,persistent=false,waterlogged=false]",minecraft:jungle_leaves
364,"Block{minecraft:acacia_leaves}[distance=1,persistent=true,waterlogged=true]",minecraft:acacia_leaves
365,"Block{minecraft:acacia_leaves}[distance=1,persistent=true,waterlogged=false]",minecraft:acacia_leaves
366,"Block{minecraft:acacia_leaves}[distance=1,persistent=false,waterlogged=true]",minecraft:acacia_leaves
367,"Block{minecraft:acacia_leaves}[distance=1,persistent=false,waterlogged=false]",minecraft:acacia_leaves
368,"Block{minecraft:acacia_leaves}[distance=2,persistent=true,waterlogged=true]",minecraft:acacia_leaves
369,"Block{minecraft:acacia_leaves}[distance=2,persistent=true,waterlogged=false]",minecraft:acacia_leaves
370,"Block{minecraft:acacia_leaves}[distance=2,persistent=false,waterlogged=true]",minecraft:acacia_leaves
371,"Block{minecraft:acacia_leaves}[distance=2,persistent=false,waterlogged=false]",minecraft:acacia_leaves
372,"Block{minecraft:acacia_leaves}[distance=3,persistent=true,waterlogged=true]",minecraft:acacia_leaves
373,"Block{minecraft:acacia_leaves}[distance=3,persistent=true,waterlogged=false]",minecraft:acacia_leaves
374,"Block{minecraft:acacia_leaves}[distance=3,persistent=false,waterlogged=true]",minecraft:acacia_leaves
375,"Block{minecraft:acacia_leaves}[distance=3,persistent=false,waterlogged=false]",minecraft:acacia_leaves
376,"Block{minecraft:acacia_leaves}[distance=4,persistent=true,waterlogged=true]",minecraft:acacia_leaves
377,"Block{minecraft:acacia_leaves}[distance=4,persistent=true,waterlogged=false]",minecraft:acacia_leaves
378,"Block{minecraft:acacia_leaves}[distance=4,persistent=false,waterlogged=true]",minecraft:acacia_leaves
379,"Block{minecraft:acacia_leaves}[distance=4,persistent=false,waterlogged=false]",minecraft:acacia_leaves
380,"Block{minecraft:acacia_leaves}[distance=5,persistent=true,waterlogged=true]",minecraft:acacia_leaves
381,"Block{minecraft:acacia_leaves}[distance=5,persistent=true,waterlogged=false]",minecraft:acacia_leaves
382,"Block{minecraft:acacia_leaves}[distance=5,persistent=false,waterlogged=true]",minecraft:acacia_leaves
383,"Block{minecraft:acacia_leaves}[distance=5,persistent=false,waterlogged=false]",minecraft:acacia_leaves
384,"Block{minecraft:acacia_leaves}[distance=6,persistent=true,waterlogged=true]",minecraft:acacia_leaves
385,"Block{minecraft:acacia_leaves}[distance=6,persistent=true,waterlogged=false]",minecraft:acacia_leaves
386,"Block{minecraft:acacia_leaves}[distance=6,persistent=false,waterlogged=true]",minecraft:acacia_leaves
387,"Block{minecraft:acacia_leaves}[distance=6,persistent=false,waterlogged=false]",minecraft:acacia_leaves
388,"Block{minecraft:acacia_leaves}[distance=7,persistent=true,waterlogged=true]",minecraft:acacia_leaves
389,"Block{minecraft:acacia_leaves}[distance=7,persistent=true,waterlogged=false]",minecraft:acacia_leaves
390,"Block{minecraft:acacia_leaves}[distance=7,persistent=false,waterlogged=true]",minecraft:acacia_leaves
391,"Block{minecraft:acacia_leaves}[distance=7,persistent=false,waterlogged=false]",minecraft:acacia_leaves
392,"Block{minecraft:cherry_leaves}[distance=1,persistent=true,waterlogged=true]",minecraft:cherry_leaves
393,"Block{minecraft:cherry_leaves}[distance=1,persistent=true,waterlogged=false]",minecraft:cherry_leaves
394,"Block{minecraft:cherry_leaves}[distance=1,persistent=false,waterlogged=true]",minecraft:cherry_leaves
395,"Block{minecraft:cherry_leaves}[distance=1,persistent=false,waterlogged=false]",minecraft:cherry_leaves
396,"Block{minecraft:cherry_leaves}[distance=2,persistent=true,waterlogged=true]",minecraft:cherry_leaves
397,"Block{minecraft:cherry_leaves}[distance=2,persistent=true,waterlogged=false]",minecraft:cherry_leaves
398,"Block{minecraft:cherry_leaves}[distance=2,persistent=false,waterlogged=true]",minecraft:cherry_leaves
399,"Block{minecraft:cherry_leaves}[distance=2,persistent=false,waterlogged=false]",minecraft:cherry_leaves
400,"Block{minecraft:cherry_leaves}[distance=3,persistent=true,waterlogged=true]",minecraft:cherry_leaves
401,"Block{minecraft:cherry_leaves}[distance=3,persistent=true,waterlogged=false]",minecraft:cherry_leaves
402,"Block{minecraft:cherry_leaves}[distance=3,persistent=false,waterlogged=true]",minecraft:cherry_leaves
403,"Block{minecraft:cherry_leaves}[distance=3,persistent=false,waterlogged=false]",minecraft:cherry_leaves
404,"Block{minecraft:cherry_leaves}[distance=4,persistent=true,waterlogged=true]",minecraft:cherry_leaves
405,"Block{minecraft:cherry_leaves}[distance=4,persistent=true,waterlogged=false]",minecraft:cherry_leaves
406,"Block{minecraft:cherry_leaves}[distance=4,persistent=false,waterlogged=true]",minecraft:cherry_leaves
407,"Block{minecraft:cherry_leaves}[distance=4,persistent=false,waterlogged=false]",minecraft:cherry_leaves
408,"Block{minecraft:cherry_leaves}[distance=5,persistent=true,waterlogged=true]",minecraft:cherry_leaves
409,"Block{minecraft:cherry_leaves}[distance=5,persistent=true,waterlogged=false]",minecraft:cherry_leaves
410,"Block{minecraft:cherry_leaves}[distance=5,persistent=false,waterlogged=true]",minecraft:cherry_leaves
411,"Block{minecraft:cherry_leaves}[distance=5,persistent=false,waterlogged=false]",minecraft:cherry_leaves
412,"Block{minecraft:cherry_leaves}[distance=6,persistent=true,waterlogged=true]",minecraft:cherry_leaves
413,"Block{minecraft:cherry_leaves}[distance=6,persistent=true,waterlogged=false]",minecraft:cherry_leaves
414,"Block{minecraft:cherry_leaves}[distance=6,persistent=false,waterlogged=true]",minecraft:cherry_leaves
415,"Block{minecraft:cherry_leaves}[distance=6,persistent=false,waterlogged=false]",minecraft:cherry_leaves
416,"Block{minecraft:cherry_leaves}[distance=7,persistent=true,waterlogged=true]",minecraft:cherry_leaves
417,"Block{minecraft:cherry_leaves}[distance=7,persistent=true,waterlogged=false]",minecraft:cherry_leaves
418,"Block{minecraft:cherry_leaves}[distance=7,persistent=false,waterlogged=true]",minecraft:cherry_leaves
419,"Block{minecraft:cherry_leaves}[distance=7,persistent=false,waterlogged=false]",minecraft:cherry_leaves
420,"Block{minecraft:dark_oak_leaves}[distance=1,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
421,"Block{minecraft:dark_oak_leaves}[distance=1,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
422,"Block{minecraft:dark_oak_leaves}[distance=1,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
423,"Block{minecraft:dark_oak_leaves}[distance=1,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
424,"Block{minecraft:dark_oak_leaves}[distance=2,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
425,"Block{minecraft:dark_oak_leaves}[distance=2,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
426,"Block{minecraft:dark_oak_leaves}[distance=2,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
427,"Block{minecraft:dark_oak_leaves}[distance=2,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
428,"Block{minecraft:dark_oak_leaves}[distance=3,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
429,"Block{minecraft:dark_oak_leaves}[distance=3,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
430,"Block{minecraft:dark_oak_leaves}[distance=3,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
431,"Block{minecraft:dark_oak_leaves}[distance=3,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
432,"Block{minecraft:dark_oak_leaves}[distance=4,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
433,"Block{minecraft:dark_oak_leaves}[distance=4,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
434,"Block{minecraft:dark_oak_leaves}[distance=4,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
435,"Block{minecraft:dark_oak_leaves}[distance=4,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
436,"Block{minecraft:dark_oak_leaves}[distance=5,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
437,"Block{minecraft:dark_oak_leaves}[distance=5,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
438,"Block{minecraft:dark_oak_leaves}[distance=5,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
439,"Block{minecraft:dark_oak_leaves}[distance=5,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
440,"Block{minecraft:dark_oak_leaves}[distance=6,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
441,"Block{minecraft:dark_oak_leaves}[distance=6,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
442,"Block{minecraft:dark_oak_leaves}[distance=6,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
443,"Block{minecraft:dark_oak_leaves}[distance=6,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
444,"Block{minecraft:dark_oak_leaves}[distance=7,persistent=true,waterlogged=true]",minecraft:dark_oak_leaves
445,"Block{minecraft:dark_oak_leaves}[distance=7,persistent=true,waterlogged=false]",minecraft:dark_oak_leaves
446,"Block{minecraft:dark_oak_leaves}[distance=7,persistent=false,waterlogged=true]",minecraft:dark_oak_leaves
447,"Block{minecraft:dark_oak_leaves}[distance=7,persistent=false,waterlogged=false]",minecraft:dark_oak_leaves
448,"Block{minecraft:pale_oak_leaves}[distance=1,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
449,"Block{minecraft:pale_oak_leaves}[distance=1,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
450,"Block{minecraft:pale_oak_leaves}[distance=1,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
451,"Block{minecraft:pale_oak_leaves}[distance=1,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
452,"Block{minecraft:pale_oak_leaves}[distance=2,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
453,"Block{minecraft:pale_oak_leaves}[distance=2,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
454,"Block{minecraft:pale_oak_leaves}[distance=2,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
455,"Block{minecraft:pale_oak_leaves}[distance=2,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
456,"Block{minecraft:pale_oak_leaves}[distance=3,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
457,"Block{minecraft:pale_oak_leaves}[distance=3,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
458,"Block{minecraft:pale_oak_leaves}[distance=3,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
459,"Block{minecraft:pale_oak_leaves}[distance=3,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
460,"Block{minecraft:pale_oak_leaves}[distance=4,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
461,"Block{minecraft:pale_oak_leaves}[distance=4,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
462,"Block{minecraft:pale_oak_leaves}[distance=4,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
463,"Block{minecraft:pale_oak_leaves}[distance=4,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
464,"Block{minecraft:pale_oak_leaves}[distance=5,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
465,"Block{minecraft:pale_oak_leaves}[distance=5,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
466,"Block{minecraft:pale_oak_leaves}[distance=5,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
467,"Block{minecraft:pale_oak_leaves}[distance=5,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
468,"Block{minecraft:pale_oak_leaves}[distance=6,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
469,"Block{minecraft:pale_oak_leaves}[distance=6,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
470,"Block{minecraft:pale_oak_leaves}[distance=6,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
471,"Block{minecraft:pale_oak_leaves}[distance=6,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
472,"Block{minecraft:pale_oak_leaves}[distance=7,persistent=true,waterlogged=true]",minecraft:pale_oak_leaves
473,"Block{minecraft:pale_oak_leaves}[distance=7,persistent=true,waterlogged=false]",minecraft:pale_oak_leaves
474,"Block{minecraft:pale_oak_leaves}[distance=7,persistent=false,waterlogged=true]",minecraft:pale_oak_leaves
475,"Block{minecraft:pale_oak_leaves}[distance=7,persistent=false,waterlogged=false]",minecraft:pale_oak_leaves
476,"Block{minecraft:mangrove_leaves}[distance=1,persistent=true,waterlogged=true]",minecraft:mangrove_leaves
477,"Block{minecraft:mangrove_leaves}[distance=1,persistent=true,waterlogged=false]",minecraft:mangrove_leaves
478,"Block{minecraft:mangrove_leaves}[distance=1,persistent=false,waterlogged=true]",minecraft:mangrove_leaves
479,"Block{minecraft:mangrove_leaves}[distance=1,persistent=false,waterlogged=false]",minecraft:mangrove_leaves
480,"Block{minecraft:mangrove_leaves}[distance=2,persistent=true,waterlogged=true]",minecraft:mangrove_leaves
481,"Block{minecraft:mangrove_leaves}[distance=2,persistent=true,waterlogged=false]",minecraft:mangrove_leaves
482,"Block{minecraft:mangrove_leaves}[distance=2,persistent=false,waterlogged=true]",minecraft:mangrove_leaves
483,"Block{minecraft:mangrove_leaves}[distance=2,persistent=false,waterlogged=false]",minecraft:mangrove_leaves
484,"Block{minecraft:mangrove_leaves}[distance=3,persistent=true,waterlogged=true]",minecraft:mangrove_leaves
485,"Block{minecraft:mangrove_leaves}[distance=3,persistent=true,waterlogged=false]",minecraft:mangrove_leaves
486,"Block{minecraft:mangrove_leaves}[distance=3,persistent=false,waterlogged=true]",minecraft:mangrove_leaves
487,"Block{minecraft:mangrove_leaves}[distance=3,persistent=false,waterlogged=false]",minecraft:mangrove_leaves
488,"Block{minecraft:mangrove_leaves}[distance=4,persistent=true,waterlogged=true]",minecraft:mangrove_leaves
489,"Block{minecraft:mangrove_leaves}[distance=4,persistent=true,waterlogged=false]",minecraft:mangrove_leaves
490,"Block{minecraft:mangrove_leaves}[distance=4,persistent=false,waterlogged=true]",minecraft:mangrove_leaves
491,"Block{minecraft:mangrove_leaves}[distance=4,persistent=false,waterlogged=false]",minecraft:mangrove_leaves
492,"Block{minecraft:mangrove_leaves}[distance=5,persistent=true,waterlogged=true]",minecraft:mangrove_leaves
493,"Block{minecraft:mangrove_leaves}[distance=5,persistent=true,waterlogged=false]",minecraft:mangrove_leaves
